;BI26_6SS1_DF10_f;Сработка 6СС1-ДФ10 влажночть в Тамбуре №16 15%
;BI26_6SS1_R10;Сработка 6СС1-Р10 в Тамбуре №16 
;BI26_6SS1_DK15_T;Сработка 6СС1-ДК15 температура в Агрегатной ПМО №2 70 гр.Ц.
;BI26_6SS1_DK15_dT;Сработка 6СС1-ДК15 изменение температуры в Агрегатной ПМО №2 10 гр.Ц. в мин.
;BI26_6SS1_DK15_f;Сработка 6СС1-ДК15 дым в Агрегатной ПМО №2 15%
;BI26_6SS1_DK16_T;Сработка 6СС1-ДК16 температура в Посту ПМО №1 70 гр.Ц.
;BI26_6SS1_DK16_dT;Сработка 6СС1-ДК16 изменение температуры в Посту ПМО №1 10 гр.Ц. в мин.
;BI26_6SS1_DK16_f;Сработка 6СС1-ДК16 дым в Посту ПМО №1 15%
;BI26_6SS1_R11;Сработка 6СС1-Р11 в Посту ПМО №1
;BI27_7SS1_DK4_T;Сработка 7СС1-ДК4 температура в Тральной кладовой 70 гр.Ц.
;BI27_7SS1_DK4_dT;Сработка 7СС1-ДК4 изменение температуры в Тральной кладовой 10 гр.Ц. в мин.
;BI27_7SS1_DK4_f;Сработка 7СС1-ДК4 дым в Тральной кладовой 15%
;BI27_7SS1_DK5_T;Сработка 7СС1-ДК5 температура в Тральной кладовой 70 гр.Ц.
;BI27_7SS1_DK5_dT;Сработка 7СС1-ДК5 изменение температуры в Тральной кладовой 10 гр.Ц. в мин.
;BI27_7SS1_DK5_f;Сработка 7СС1-ДК5 дым в Тральной кладовой 15%
;BI27_7SS1_DK1_T;Сработка 7СС1-ДК1 температура в Агрегатной ПМО №1 70 гр.Ц.
;BI27_7SS1_DK1_dT;Сработка 7СС1-ДК1 изменение температуры в Агрегатной ПМО №1 10 гр.Ц. в мин.
;BI27_7SS1_DK1_f;Сработка 7СС1-ДК1 дым в Агрегатной ПМО №1 15%
;BI27_7SS1_DF1_f;Сработка 7СС1-ДФ1 дым в Агрегатной ПМО №1 15%
;BI27_7SS1_DK2_T;Сработка 7СС1-ДК2 температура в Пом. гидроагрегатов 70 гр.Ц.
;BI27_7SS1_DK2_dT;Сработка 7СС1-ДК2 изменение температуры в Пом. гидроагрегатов 10 гр.Ц. в мин.
;BI27_7SS1_DK2_f;Сработка 7СС1-ДК2 дым в Пом. гидроагригатов 15%
;BI27_7SS1_DK3_T;Сработка 7СС1-ДК3 температура в Пом. гидроагрегатов 70 гр.Ц.
;BI27_7SS1_DK3_dT;Сработка 7СС1-ДК3 изменение температуры в Пом. гидроагрегатов 10 гр.Ц. в мин.
;BI27_7SS1_DK3_f;Сработка 7СС1-ДК3 дым в Пом. гидроагригатов 15%
;BI27_7SS1_DF2_f;Сработка 7СС1-ДФ2 дым в Кладовой АСИ 15%
;BI27_7SS1_DK6_T;Сработка 7СС1-ДК6 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DK6_dT;Сработка 7СС1-ДК6 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DK6_f;Сработка 7СС1-ДК6 дым в Румпельном отделении 15%
;BI27_7SS1_DK7_T;Сработка 7СС1-ДК7 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DK7_dT;Сработка 7СС1-ДК7 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DK7_f;Сработка 7СС1-ДК7 дым в Румпельном отделении 15%
;BI27_7SS1_DK8_T;Сработка 7СС1-ДК8 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DK8_dT;Сработка 7СС1-ДК8 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DK8_f;Сработка 7СС1-ДК8 дым в Румпельном отделении 15%
;BI27_7SS1_DK9_T;Сработка 7СС1-ДК9 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DK9_dT;Сработка 7СС1-ДК9 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DK9_f;Сработка 7СС1-ДК9 дым в Румпельном отделении 15%
;BI27_7SS1_DK10_T;Сработка 7СС1-ДК10 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DK10_dT;Сработка 7СС1-ДК10 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DK10_f;Сработка 7СС1-ДК10 дым в Румпельном отделении 15%
;BI27_7SS1_DT1_T1;Сработка 7СС1-ДТ1 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT1_T2;Сработка 7СС1-ДТ1 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT1_dT;Сработка 7СС1-ДТ1 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DT2_T1;Сработка 7СС1-ДТ2 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT2_T2;Сработка 7СС1-ДТ2 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT2_dT;Сработка 7СС1-ДТ2 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DT3_T1;Сработка 7СС1-ДТ3 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT3_T2;Сработка 7СС1-ДТ3 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT3_dT;Сработка 7СС1-ДТ3 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DT4_T1;Сработка 7СС1-ДТ4 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT4_T2;Сработка 7СС1-ДТ4 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT4_dT;Сработка 7СС1-ДТ4 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DT5_T1;Сработка 7СС1-ДТ5 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT5_T2;Сработка 7СС1-ДТ5 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT5_dT;Сработка 7СС1-ДТ5 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI27_7SS1_DT6_T1;Сработка 7СС1-ДТ6 температура в Румпельном отделении 30 гр.Ц.
;BI27_7SS1_DT6_T2;Сработка 7СС1-ДТ6 температура в Румпельном отделении 70 гр.Ц.
;BI27_7SS1_DT6_dT;Сработка 7СС1-ДТ6 изменение температуры в Румпельном отделении 10 гр.Ц. в мин.
;BI28_8SS1_DT2_T1;Сработка 8СС1-ДТ2 температура в Каюте командира 30 гр.Ц.
;BI28_8SS1_DT2_T2;Сработка 8СС1-ДТ2 температура в Каюте командира 70 гр.Ц.
;BI28_8SS1_DT2_dT;Сработка 8СС1-ДТ2 изменение температуры в Каюте командира 10 гр.Ц. в мин.
;BI28_8SS1_DT3_T1;Сработка 8СС1-ДТ3 температура в Каюте командира 30 гр.Ц.
;BI28_8SS1_DT3_T2;Сработка 8СС1-ДТ3 температура в Каюте командира 70 гр.Ц.
;BI28_8SS1_DT3_dT;Сработка 8СС1-ДТ3 изменение температуры в Каюте командира 10 гр.Ц. в мин.
;BI28_8SS1_DT1_T1;Сработка 8СС1-ДТ1 температура в Санузле командира 30 гр.Ц.
;BI28_8SS1_DT1_T2;Сработка 8СС1-ДТ1 температура в Санузле командира 70 гр.Ц.
;BI28_8SS1_DT1_dT;Сработка 8СС1-ДТ3 изменение температуры в Санузле командира 10 гр.Ц. в мин.
;BI28_8SS1_DT4_T1;Сработка 8СС1-ДТ4 температура в Каюте офицеров №2 30 гр.Ц.
;BI28_8SS1_DT4_T2;Сработка 8СС1-ДТ4 температура в Каюте офицеров №2 70 гр.Ц.
;BI28_8SS1_DT4_dT;Сработка 8СС1-ДТ4 изменение температуры в Каюте офицеров №2 10 гр.Ц. в мин.
;BI28_8SS1_DT5_T1;Сработка 8СС1-ДТ5 температура в Каюте офицеров №2 30 гр.Ц.
;BI28_8SS1_DT5_T2;Сработка 8СС1-ДТ5 температура в Каюте офицеров №2 70 гр.Ц.
;BI28_8SS1_DT5_dT;Сработка 8СС1-ДТ5 изменение температуры в Каюте офицеров №2 10 гр.Ц. в мин.
;BI28_8SS1_DT6_T1;Сработка 8СС1-ДТ6 температура в Станции ОХТ №2 30 гр.Ц.
;BI28_8SS1_DT6_T2;Сработка 8СС1-ДТ6 температура в Станции ОХТ №2 70 гр.Ц.
;BI28_8SS1_DT6_dT;Сработка 8СС1-ДТ6 изменение температуры в Станции ОХТ №2 10 гр.Ц. в мин.
;BI28_8SS1_DF1_f;Сработка 8СС1-ДФ1 дым в Коридоре №6 15%
;BI28_8SS1_DF2_f;Сработка 8СС1-ДФ2 дым в Коридоре №6 15%
;BI28_8SS1_DK1_V;Сработка 8СС1-ДК1 объем в Коридоре №6 20 мг. куб.
;BI28_8SS1_DK1_T;Сработка 8СС1-ДК1 температура в Коридоре №6 70 гр.Ц.
;BI28_8SS1_DK1_dT;Сработка 8СС1-ДК1 изменение температуры в Коридоре №6 10 гр.Ц. в мин.
;BI28_8SS1_DK1_f;Сработка 8СС1-ДК1 дым в Коридоре №6 25%
;BI28_8SS1_R1;Сработка 8СС1-Р1 в Коридоре №6
;BI28_8SS1_R2;Сработка 8СС1-Р2 в Коридоре №6
;BI28_8SS1_DF3_f;Сработка 8СС1-ДФ3 дым в Тамбуре №17 15%
;BI28_8SS1_R3;Сработка 8СС1-Р3 в Тамбуре №17
;BI28_8SS1_DT7_T1;Сработка 8СС1-ДТ7 температура в Каюте офицеров №1 30 гр.Ц.
;BI28_8SS1_DT7_T2;Сработка 8СС1-ДТ7 температура в Каюте офицеров №1 70 гр.Ц.
;BI28_8SS1_DT7_dT;Сработка 8СС1-ДТ7 изменение температуры в Каюте офицеров №1 10 гр.Ц. в мин.
;BI28_8SS1_DT8_T1;Сработка 8СС1-ДТ8 температура в Каюте офицеров №1 30 гр.Ц.
;BI28_8SS1_DT8_T2;Сработка 8СС1-ДТ8 температура в Каюте офицеров №1 70 гр.Ц.
;BI28_8SS1_DT8_dT;Сработка 8СС1-ДТ8 изменение температуры в Каюте офицеров №1 10 гр.Ц. в мин.
;BI28_8SS1_DT9_T1;Сработка 8СС1-ДТ9 температура в Каюте офицеров №3 30 гр.Ц.
;BI28_8SS1_DT9_T2;Сработка 8СС1-ДТ9 температура в Каюте офицеров №3 70 гр.Ц.
;BI28_8SS1_DT9_dT;Сработка 8СС1-ДТ9 изменение температуры в Каюте офицеров №3 10 гр.Ц. в мин.
;BI28_8SS1_DT10_T1;Сработка 8СС1-ДТ10 температура в Каюте офицеров №3 30 гр.Ц.
;BI28_8SS1_DT10_T2;Сработка 8СС1-ДТ10 температура в Каюте офицеров №3 70 гр.Ц.
;BI28_8SS1_DT10_dT;Сработка 8СС1-ДТ10 изменение температуры в Каюте офицеров №3 10 гр.Ц. в мин.
;BI28_8SS1_DF4_f;Сработка 8СС1-ДФ4 дым в Коридоре №7 15%
;BI28_8SS1_DF5_f;Сработка 8СС1-ДФ5 дым в Коридоре №7 15%
;BI28_8SS1_DK2_V;Сработка 8СС1-ДК2 объем в Коридоре №7 20 мг. куб.
;BI28_8SS1_DK2_T;Сработка 8СС1-ДК2 температура в Коридоре №7 70 гр.Ц.
;BI28_8SS1_DK2_dT;Сработка 8СС1-ДК2 изменение температуры в Коридоре №7 10 гр.Ц. в мин.
;BI28_8SS1_DK2_f;Сработка 8СС1-ДК2 дым в Коридоре №7 25%
;BI28_8SS1_R4;Сработка 8СС1-Р4 в Коридоре №7
;BI28_8SS1_R5;Сработка 8СС1-Р5 в Кают-компании
;BI28_8SS1_DT13_T1;Сработка 8СС1-ДТ13 температура в Кают-компании 30 гр.Ц.
;BI28_8SS1_DT13_T2;Сработка 8СС1-ДТ13 температура в Кают-компании 70 гр.Ц.
;BI28_8SS1_DT13_dT;Сработка 8СС1-ДТ13 изменение температуры в Кают-компании 10 гр.Ц. в мин.
;BI28_8SS1_DT14_T1;Сработка 8СС1-ДТ14 температура в Кают-компании 30 гр.Ц.
;BI28_8SS1_DT14_T2;Сработка 8СС1-ДТ14 температура в Кают-компании 70 гр.Ц.
;BI28_8SS1_DT14_dT;Сработка 8СС1-ДТ14 изменение температуры в Кают-компании 10 гр.Ц. в мин.
;BI28_8SS1_DT11_T1;Сработка 8СС1-ДТ11 температура в Радиорубке 30 гр.Ц.
;BI28_8SS1_DT11_T2;Сработка 8СС1-ДТ11 температура вРадиорубке 70 гр.Ц.
;BI28_8SS1_DT11_dT;Сработка 8СС1-ДТ11 изменение температуры в Радиорубке 10 гр.Ц. в мин.
;BI28_8SS1_DT12_T1;Сработка 8СС1-ДТ12 температура в Радиорубке 30 гр.Ц.
;BI28_8SS1_DT12_T2;Сработка 8СС1-ДТ12 температура вРадиорубке 70 гр.Ц.
;BI28_8SS1_DT12_dT;Сработка 8СС1-ДТ12 изменение температуры в Радиорубке 10 гр.Ц. в мин.
;BI29_9SS1_DK1_T;Сработка 9СС1-ДК1 температура в ГКП-ХКП 70 гр.Ц.
;BI29_9SS1_DK1_dT;Сработка 9СС1-ДК1 изменение температуры в ГКП-ХКП 10 гр.Ц. в мин.
;BI29_9SS1_DK1_f;Сработка 9СС1-ДК1 дым в ГКП-ХКП 25%
;BI29_9SS1_DK2_T;Сработка 9СС1-ДК2 температура в ГКП-ХКП 70 гр.Ц.
;BI29_9SS1_DK2_dT;Сработка 9СС1-ДК2 изменение температуры в ГКП-ХКП 10 гр.Ц. в мин.
;BI29_9SS1_DK2_f;Сработка 9СС1-ДК2 дым в ГКП-ХКП 25%
;BI29_9SS1_DK3_T;Сработка 9СС1-ДК3 температура в ГКП-ХКП 70 гр.Ц.
;BI29_9SS1_DK3_dT;Сработка 9СС1-ДК3 изменение температуры в ГКП-ХКП 10 гр.Ц. в мин.
;BI29_9SS1_DK3_f;Сработка 9СС1-ДК3 дым в ГКП-ХКП 25%
;BI29_9SS1_DK4_T;Сработка 9СС1-ДК4 температура в ГКП-ХКП 70 гр.Ц.
;BI29_9SS1_DK4_dT;Сработка 9СС1-ДК4 изменение температуры в ГКП-ХКП 10 гр.Ц. в мин.
;BI29_9SS1_DK4_f;Сработка 9СС1-ДК4 дым в ГКП-ХКП 25%
;BI29_9SS1_R1;Сработка 9СС1-Р1 в ГКП-ХКП
;BI29_9SS1_R2;Сработка 9СС1-Р2 в ГКП-ХКП
;BI29_9SS1_R3;Сработка 9СС1-Р3 в ГКП-ХКП
;BI29_9SS1_DK7_T;Сработка 9СС1-ДК7 температура в Клад. сигн. средств №1 70 гр.Ц.
;BI29_9SS1_DK7_dT;Сработка 9СС1-ДК7 изменение температуры в Клад. сигн. средств №1 10 гр.Ц. в мин.
;BI29_9SS1_DK7_f;Сработка 9СС1-ДК7 дым в Клад. сигн. средств №1 25%
;BI29_9SS1_DK5_T;Сработка 9СС1-ДК5 температура в Штурманском посту 70 гр.Ц.
;BI29_9SS1_DK5_dT;Сработка 9СС1-ДК5 изменение температуры в Штурманском посту 10 гр.Ц. в мин.
;BI29_9SS1_DK5_f;Сработка 9СС1-ДК5 дым в Штурманском посту 25%
;BI29_9SS1_DK6_T;Сработка 9СС1-ДК6 температура в Пом. заряд. агрегата 70 гр.Ц.
;BI29_9SS1_DK6_dT;Сработка 9СС1-ДК6 изменение температуры в Пом. заряд. агрегата 10 гр.Ц. в мин.
;BI29_9SS1_DK6_f;Сработка 9СС1-ДК6 дым в Пом. заряд. агрегата 25%
;BI29_9SS1_DT1_f`1;Сработка 9СС1-ДТ1 влажность в Пом. заряд. агрегата 98%
;BI29_9SS1_DT1_f`2;Сработка 9СС1-ДТ1 влажность в Пом. заряд. агрегата 80%
;BI29_9SS1_DT1_T1;Сработка 9СС1-ДТ1 температура в Пом. заряд. агрегата 30 гр.Ц.
;BI29_9SS1_DT1_T2;Сработка 9СС1-ДТ1 температура в Пом. заряд. агрегата 70 гр.Ц.
;BI29_9SS1_DTV1_f1;Сработка 9СС1-ДТВ1 влажность в Аккумул. суд. батарей 98%
;BI29_9SS1_DTV1_f2;Сработка 9СС1-ДТВ1 влажность в Аккумул. суд. батарей 80%
;BI29_9SS1_DTV1_T1;Сработка 9СС1-ДТВ1 температура в Аккумул. суд. батарей 30 гр.Ц.
;BI29_9SS1_DTV1_T2;Сработка 9СС1-ДТВ1 температура в Аккумул. суд. батарей 70 гр.Ц.
;BI29_9SS1_DTV2_f1;Сработка 9СС1-ДТВ2 влажность в Аккумул. суд. батарей 98%
;BI29_9SS1_DTV2_f2;Сработка 9СС1-ДТВ2 влажность в Аккумул. суд. батарей 80%
;BI29_9SS1_DTV2_T1;Сработка 9СС1-ДТВ2 температура в Аккумул. суд. батарей 30 гр.Ц.
;BI29_9SS1_DTV2_T2;Сработка 9СС1-ДТВ2 температура в Аккумул. суд. батарей 70 гр.Ц.
;BI29_9SS1_DFV1_f;Сработка 9СС1-ДФВ1 дым в Аккумул. суд. батарей 15%
;BI29_9SS1_RV1;Сработка 9СС1-РВ1  в Аккумул. суд. Батарей
;BI30_10SS1_DT3_T1;Сработка 10СС1-ДТ3 температура в Буфетной 30 гр.Ц.
;BI30_10SS1_DT3_T2;Сработка 10СС1-ДТ3 температура в Буфетной 70 гр.Ц.
;BI30_10SS1_DT3_dT;Сработка 10СС1-ДТ3 изменение температуры в Буфетной 10 гр.Ц. в мин.
;BI30_10SS1_DK2_T;Сработка 10СС1-ДК2 температура в Пом. кондиционеров и ФВУ 70 гр.Ц.
;BI30_10SS1_DK2_dT;Сработка 10СС1-ДК2 изменение температуры в Пом. кондиционеров и ФВУ 10 гр.Ц. в мин.
;BI30_10SS1_DK2_f;Сработка 10СС1-ДК2 дым в Пом. кондиционеров и ФВУ15%
;BI30_10SS1_DF7_f;Сработка 10СС1-ДФ7 дым в Раздевальной офицеров 15%
;BI30_10SS1_DF4_f;Сработка 10СС1-ДФ4 дым в Тамбуре №18 15%
;BI30_10SS1_R5;Сработка 10СС1-Р5 в Тамбуре №18
;BI30_10SS1_DF6_f;Сработка 10СС1-ДФ6 дым в Гальюне офицеров 15%
;BI30_10SS1_DT1_T1;Сработка 10СС1-ДТ1 температура в СПС 30 гр.Ц.
;BI30_10SS1_DT1_T2;Сработка 10СС1-ДТ1 температура в СПС 70 гр.Ц.
;BI30_10SS1_DT1_dT;Сработка 10СС1-ДТ1 изменение температуры в СПС 10 гр.Ц. в мин.
;BI30_10SS1_DT2_T1;Сработка 10СС1-ДТ2 температура в СПС 30 гр.Ц.
;BI30_10SS1_DT2_T2;Сработка 10СС1-ДТ2 температура в СПС 70 гр.Ц.
;BI30_10SS1_DT2_dT;Сработка 10СС1-ДТ2 изменение температуры в СПС 10 гр.Ц. в мин.
;BI30_10SS1_DK1_T;Сработка 10СС1-ДК1 температура в СПС 70 гр.Ц.
;BI30_10SS1_DK1_dT;Сработка 10СС1-ДК1 изменение температуры в СПС 10 гр.Ц. в мин.
;BI30_10SS1_DK1_f;Сработка 10СС1-ДК1 дым в СПС 15%
;BI30_10SS1_DT4_T1;Сработка 10СС1-ДТ4 температура в Агрегатной РТС 30 гр.Ц.
;BI30_10SS1_DT4_T2;Сработка 10СС1-ДТ4 температура в Агрегатной РТС 70 гр.Ц.
;BI30_10SS1_DT4_dT;Сработка 10СС1-ДТ4 изменение температуры в Агрегатной РТС 10 гр.Ц. в мин.
;BI30_10SS1_DK3_T;Сработка 10СС1-ДК3 температура в Агрегатной РТС 70 гр.Ц.
;BI30_10SS1_DK3_dT;Сработка 10СС1-ДК3 изменение температуры в Агрегатной РТС 10 гр.Ц. в мин.
;BI30_10SS1_DK3_f;Сработка 10СС1-ДК3 дым в Агрегатной РТС 15%
;BI30_10SS1_DF3_f;Сработка 10СС1-ДФ3 дым в Тамбуре №19 15%
;BI30_10SS1_R3;Сработка 10СС1-Р3 в Тамбуре №19
;BI30_10SS1_R4;Сработка 10СС1-Р4 в Тамбуре №19
;BI30_10SS1_DK4_T;Сработка 10СС1-ДК4 температура в Помещении щитов №5 70 гр.Ц.
;BI30_10SS1_DK4_dT;Сработка 10СС1-ДК4 изменение температуры в Помещении щитов №5 10 гр.Ц. в мин.
;BI30_10SS1_DK4_f;Сработка 10СС1-ДК4 дым в Помещении щитов №5 15%
;BI30_10SS1_DT6_f1;Сработка 10СС1-ДТ6 влажность в Помещении щитов №5 98%
;BI30_10SS1_DT6_f2;Сработка 10СС1-ДТ6 влажность в Помещении щитов №5 80%
;BI30_10SS1_DT6_T1;Сработка 10СС1-ДТ6 температура в Помещении щитов №5 30 гр.Ц.
;BI30_10SS1_DT6_T2;Сработка 10СС1-ДТ6 температура в Помещении щитов №5 70 гр.Ц.
;BI30_10SS1_DT5_f1;Сработка 10СС1-ДТ5 влажность в Помещении изделия 67 98%
;BI30_10SS1_DT5_f2;Сработка 10СС1-ДТ5 влажность в Помещении изделия 67 80%
;BI30_10SS1_DT5_T1;Сработка 10СС1-ДТ5 температура в Помещении изделия 67 30 гр.Ц.
;BI30_10SS1_DT5_T2;Сработка 10СС1-ДТ5 температура в Помещении изделия 67 70 гр.Ц.
;BI30_10SS1_DF5_f;Сработка 10СС1-ДФ5 дым в Помещении изделия 67 15%
;BI30_10SS1_VTE1_T;Сработка 10СС1-ВТЭ1 температура в Шахте газоходов №3 120 гр.Ц.
;BI30_10SS1_VTE2_T;Сработка 10СС1-ВТЭ2 температура в Шахте газоходов №3 120 гр.Ц.
;BI30_10SS1_DF8_f;Сработка 10СС1-ДФ5 дым в Пом. сбора тверд. отходов 15%
;BI30_10SS1_DF9_f;Сработка 10СС1-ДФ9 дым в Пом. сбора тверд. отходов 15%
;BI30_10SS1_DK5_T;Сработка 10СС1-ДК5 температура в Кладовой сигн. средств №2 70 гр.Ц.
;BI30_10SS1_DK5_dT;Сработка 10СС1-ДК5 изменение температуры в Кладовой сигн. средств №2 10 гр.Ц. в мин.
;BI30_10SS1_DK5_f;Сработка 10СС1-ДК5 дым в Кладовой сигн. средств №2 15%
;BI30_10SS1_DF1_f;Сработка 10СС1-ДФ1 дым в Коридоре №8 15%
;BI30_10SS1_DF2_f;Сработка 10СС1-ДФ2 дым в Коридоре №8 15%
;BI30_10SS1_R1;Сработка 10СС1-Р1 в Коридоре №8
;BI30_10SS1_R2;Сработка 10СС1-Р2 в Коридоре №8
;FI20_MALJAR_KLAD_001;Пожарная опасность в Молярной кладовой
;FI20_TAKEL_KLAD_002;Пожарная опасность в Такелажной кладовой
;FI20_FORPIK_003;Пожарная опасность в Форпике
;FI20_SHKIP_KLAD_004;Пожарная опасность в Шкиперской кладовой
;FI20_KLAD_SUH_PR_005;Пожарная опасность в Клад. сух. пр. и хлеба
;FI20_POM_MOROZ_006;Пожарная опасность в Пом. мороз. шкафов
;FI20_POM_HOLOD_007;Пожарная опасность Пом. холод. шкафов
;FI20_POM_SHHITOV_2_008;Пожарная опасность в Помещении щитов №2
;FI20_POST_PMO_2_009;Пожарная опасность в Посту ПМО №2
;FI20_TAMBUR_4_010;Пожарная опасность в Тамбуре №4
;FI20_TAMBUR_5_011;Пожарная опасность в Тамбуре №5
;FI20_AGREGAT_PUS_012;Пожарная опасность в Агрегатной ПУС
;FI20_KLAD_ZIP_1_013;Поажрная опасность в Кладовой ЗИП №1
;FI20_POM_MEHAN_014;Пожарная опасность в Пом. механизмов ПУ
;FI20_POM_TR_PU_015;Пожарная опасность в Пом. тр. ПУ и сточ. ц. 1
;FI20_TAMBUR_1_016;Пожарная опасность в Тамбуре №1
;FI20_ASU_DIEZ_017;Пожарная опасность в АСУ Диез
;FI20_GALUN_MICHM_018;Пожарная опасность в Гальюне мичманов
;FI20_KAJUTA_MICHM_1_019;Пожарная опасность в Каюте мичманов №1
;FI20_KAJUTA_MICHM_2_020;Пожарная опасность в Каюте мичманов №2
;FI20_KORIDOR_1_021;Пожарная опасность в Коридоре №1
;FI20_KORIDOR_2_022;Пожарная опасность в Коридоре №2
;FI20_POM_SHHITOV_3_023;Пожарная опасность в Помещении щитов №3
;FI20_POSUDOMOECH_024;Пожарная опасность в Посудомоечной
;FI20_RAZD_MICHMAN_025;Пожарная опасность в Раздевал. мичманов
;FI20_RUBKA_GIDROAK_026;Пожарная опасность в Рубке гидроакустики
;FI20_SPEC_ARHIV_027;Пожарная опасность в Спец. архиве
;FI20_STOLOVAJA_028;Пожарная опасность в Столовой
;FI20_TAMBUR_6_029;Пожарная опасность в Тамбуре №6
;FI20_TAMBUR_7_030;Пожарная опасность в Тамбуре №7
;FI20_TAMBUR_8_031;Пожарная опасность в Тамбуре №8
;FI20_TAMBUR_9_032;Пожарная опасность в Тамбуре №9
;FI20_TP_033;Пожарная опасность в ТП
;FI20_KUBRIK_1_034;Пожарная опасность в Кубрике №1
;FI20_KUBRIK_2_035;Пожарная опасность в Кубрике №2
;FI20_POM_SHHITOV_1_036;Пожарная опасность в Помещении щитов №1
;FI20_SANUZEL_1_037;Пожарная опасность в Санузле №1
;FI20_SANUZEL_2_038;Пожарная опасность в Санузле №2
;FI20_TAMBUR_2_039;Пожарная опасность в Тамбуре №2
;FI20_SHAHTA_GAS_1_040;Пожарная опасность в Шахте ГАС №1
;FI20_AGREG_POU_GAS_041;Пожарная опасность в Агрег. ПОУ ГАС
;FI20_APPARAT_GIDROAK_042;Пожарная опасность в Аппарат. гидроакус.
;FI20_GIROPOST_043;Пожарная опасновть в Гиропосту
;FI20_P_OBOR_SIS_PRES_044;Пожарная опасность в П. обор. сис. прес. воды
;FI20_POM_SBORA_STOK_045;Пожарная опасновть в Пом. сбора стоков
;FI20_HIMICH_KLAD_046;Пожарная опасность в химической кладовой
;FI20_KAMBUZ_047;Пожарная опасность в Камбузе
;FI20_KLAD_ZIP_2_048;Пожарная опасность в Кладовой ЗИП №2
;FI20_KORIDOR_3_049;Пожарная опасность в Коридоре №3
;FI20_KPEZH_050;Пожарная опасность в КПЭЖе
;FI20_POM_IZD_KDS703_051;Пожарная опасность в Пом. изделия КДС-703
;FI20_POM_GRSHH_1_052;Пожарная опасность в Помещении ГРЩ №1
;FI20_RASH_KLAD_053;Пожарная опасность в Расх. клад. камбуза
;FI20_TAMBUR_10_054;Пожарная опасность в Тамбуре №10
;FI20_TAMBUR_11_055;Пожарная опасность в Тамбуре №11
;FI20_MO_056;Пожарная опасность в МО
;FI20_AGREG_PMO_2_057;Пожарная опасность в Агрегатной ПМО №2
;FI20_KORIDOR_5_058;Пожарная опасность в Коридоре №5
;FI20_POM_SHHITOV_4_059;Пожарная опасность в Помещении щитов №4
;FI20_POST_PMO_1_060;Пожарная опасность в Посту ПМО №1
;FI20_PRACHECH_061;Пожарная опасность в Прачечной
;FI20_STAN_OHT_1_062;Пожарная опасность в Станции ОХТ №1
;FI20_SUSHILNAJA_063;Пожарная опасность в Сушильной
;FI20_TAMBUR_16_064;Пожарная опасность в Тамбуре №16
;FI20_TAMBUR_SHLJUZ_15_065;Пожарная опасность в Тамбур-шлюзе №15
;FI20_ELLING_BT_066;Пожарная опасность в Эллинге БТ
;FI20_VODOLAZ_KLAD_2_067;Пожарная опасность в Водолазной кладовой №2
;FI20_POM_DEZHURNOGO_068;Пожарная опасность в Помещении дежурного
;FI20_TAMBUR_14_69;Пожарная опасность в Тамбуре №14
;FI20_ELLING_SPA_070;Пожарная опасность в Эллинге СПА
;FI20_VODOLAZ_KLAD_1_071;Пожарная опасность в Водолазной кладовой №1
;FI20_POM_NAS_AGREG_072;Пожарная опасность в Пом. насос. агрегата
;FI20_POM_GRSHH_2_073;Пожарная опасность в Помещении ГРЩ №2
;FI20_TAMBUR_3_074;Пожарная опасность в Тамбуре №3
;FI20_DGO_075;Пожарная опасность в ДГО
;FI20_KORIDOR_4_076;Пожарная опасность в Коридоре №4
;FI20_POM_BP_RHR_077;Пожарная опасность в Помещении БП РХР
